Date,Open,Close,High,Low,Volume
11/16/2022,3976.82,3958.79,3983.09,3954.34,194074
11/15/2022,4006.41,3991.73,4028.84,3953.17,231671
11/14/2022,3977.97,3957.25,4008.97,3956.4,218125
11/11/2022,3963.72,3992.93,4001.48,3944.82,263535
11/10/2022,3859.89,3956.37,3958.33,3859.89,277173
11/9/2022,3810.94,3748.57,3818.2,3744.22,210689
11/8/2022,3817.02,3828.11,3859.4,3786.28,220324
11/7/2022,3780.71,3806.8,3813.95,3764.7,208594
11/4/2022,3766.98,3770.55,3796.34,3708.84,259897
11/3/2022,3733.25,3719.89,3750.59,3698.15,247280
11/2/2022,3852.9,3759.69,3894.44,3758.68,266410
11/1/2022,3901.79,3856.1,3911.79,3843.8,223278
10/31/2022,3881.85,3871.98,3893.73,3863.18,218594
10/28/2022,3808.26,3901.06,3905.42,3808.26,247992
10/27/2022,3834.69,3807.3,3859.95,3803.79,248415
10/26/2022,3825.97,3830.6,3886.15,3824.07,246947
10/25/2022,3799.44,3859.11,3862.85,3799.44,223332
10/24/2022,3762.01,3797.34,3810.74,3741.65,218576
10/21/2022,3657.1,3752.75,3757.89,3647.42,249264
10/20/2022,3689.05,3665.78,3736,3656.44,228107
10/19/2022,3703.11,3695.16,3728.58,3666.51,204364
10/18/2022,3746.26,3719.98,3762.79,3686.53,231039
10/17/2022,3638.65,3677.95,3689.73,3638.65,210151
10/14/2022,3690.41,3583.07,3712,3579.68,225986
10/13/2022,3520.37,3669.91,3685.41,3491.58,279750
10/12/2022,3590.83,3577.03,3608.34,3573.86,201094
10/11/2022,3595.86,3588.84,3640.66,3568.45,229798
10/10/2022,3647.51,3612.39,3652.17,3588.1,203642
10/7/2022,3706.74,3639.66,3706.74,3620.73,224613
10/6/2022,3771.97,3744.52,3797.93,3739.22,213714
10/5/2022,3753.25,3783.28,3806.91,3722.66,215089
10/4/2022,3726.46,3790.93,3791.92,3726.46,243059
10/3/2022,3609.78,3678.43,3698.35,3604.93,227091
9/30/2022,3633.48,3585.62,3671.44,3584.13,246674
9/29/2022,3687.01,3640.47,3687.01,3610.4,220181
9/28/2022,3651.94,3719.04,3736.74,3640.61,219186
9/27/2022,3686.44,3647.29,3717.53,3623.29,217024
9/26/2022,3682.72,3655.04,3715.67,3644.76,217633
9/23/2022,3727.14,3693.23,3727.14,3647.47,242120
9/22/2022,3782.36,3757.99,3790.9,3749.45,209844
9/21/2022,3871.4,3789.93,3907.07,3789.49,213193
9/20/2022,3875.23,3855.93,3876.01,3827.54,193468
9/19/2022,3849.91,3899.89,3900.45,3838.5,169248
9/16/2022,3880.95,3873.33,3880.95,3837.08,252107
9/15/2022,3932.41,3901.35,3959.14,3888.28,204694
9/14/2022,3940.73,3946.01,3961.94,3912.18,201085
9/13/2022,4037.12,3932.69,4037.12,3921.28,211162
9/12/2022,4083.67,4110.41,4119.28,4083.67,174418
9/9/2022,4022.94,4067.36,4076.81,4022.94,175668
9/8/2022,3959.94,4006.18,4010.5,3944.81,192870
9/7/2022,3909.43,3979.87,3987.89,3906.03,178698
9/6/2022,3930.89,3908.19,3942.55,3886.75,186099
9/2/2022,3994.66,3924.26,4018.43,3906.21,176891
9/1/2022,3936.73,3966.85,3970.23,3903.65,194863
8/31/2022,4000.67,3955,4015.37,3954.53,176324
8/30/2022,4041.25,3986.16,4044.98,3965.21,171657
8/29/2022,4034.58,4030.61,4062.99,4017.42,154657
8/26/2022,4198.74,4057.66,4203.04,4057.66,169298
8/25/2022,4153.26,4199.12,4200.54,4147.59,153645
8/24/2022,4126.55,4140.77,4156.56,4119.97,142250
8/23/2022,4133.09,4128.73,4159.77,4124.03,149032
8/22/2022,4195.08,4137.99,4195.08,4129.86,158710
8/19/2022,4266.31,4228.48,4266.31,4218.7,162763
8/18/2022,4273.13,4283.74,4292.53,4261.98,146922
8/17/2022,4280.4,4274.04,4302.18,4253.08,156174
8/16/2022,4290.46,4305.2,4325.28,4277.77,160239
8/15/2022,4269.37,4297.14,4301.79,4256.9,147112
8/12/2022,4225.02,4280.15,4280.47,4219.78,151108
8/11/2022,4227.4,4207.27,4257.91,4201.41,174777
8/10/2022,4181.02,4210.24,4211.03,4177.26,184012
8/9/2022,4133.11,4122.47,4137.3,4112.09,168475
8/8/2022,4155.93,4140.06,4186.62,4128.97,178899
8/5/2022,4115.87,4145.19,4151.58,4107.31,172550
8/4/2022,4154.85,4151.94,4161.29,4135.42,190055
8/3/2022,4107.96,4155.17,4167.66,4107.96,201981
8/2/2022,4104.21,4091.19,4140.47,4079.81,189694
8/1/2022,4112.38,4118.63,4144.95,4096.02,190924
7/29/2022,4087.33,4130.29,4140.15,4079.22,215285
7/28/2022,4026.13,4072.43,4078.95,3992.97,212847
7/27/2022,3951.43,4023.61,4039.56,3951.43,202836
7/26/2022,3953.22,3921.05,3953.22,3910.74,176269
7/25/2022,3965.72,3966.84,3975.3,3943.46,161364
7/22/2022,3998.43,3961.63,4012.44,3938.86,187175
7/21/2022,3955.47,3998.95,3999.29,3927.64,212163
7/20/2022,3935.32,3959.9,3974.13,3922.03,196655
7/19/2022,3860.73,3936.69,3939.81,3860.73,194770
7/18/2022,3883.79,3830.85,3902.44,3818.63,178525
7/15/2022,3818,3863.16,3863.62,3817.18,181488
7/14/2022,3763.99,3790.38,3796.41,3721.56,181841
7/13/2022,3779.67,3801.78,3829.44,3759.07,173775
7/12/2022,3851.95,3818.8,3873.41,3802.36,177844
7/11/2022,3880.94,3854.43,3880.94,3847.22,148970
7/8/2022,3888.26,3899.38,3918.5,3869.34,149560
7/7/2022,3858.85,3902.62,3910.63,3858.85,172501
7/6/2022,3831.98,3845.08,3870.91,3809.37,184818
7/5/2022,3792.61,3831.39,3832.19,3742.06,212348
7/1/2022,3781,3825.33,3829.82,3752.1,181147
6/30/2022,3785.99,3785.38,3818.99,3738.67,211906
6/29/2022,3825.09,3818.83,3836.5,3799.02,176050
6/28/2022,3913,3821.55,3945.86,3820.14,184527
6/27/2022,3920.76,3900.11,3927.72,3889.66,171052
6/24/2022,3821.75,3911.74,3913.65,3821.75,221653
6/23/2022,3774.71,3795.73,3802.58,3743.52,213454
6/22/2022,3733.89,3759.89,3801.79,3717.69,196015
6/21/2022,3715.31,3764.79,3779.65,3715.31,205460
6/17/2022,3665.9,3674.84,3707.71,3636.87,287911
6/16/2022,3728.18,3666.77,3728.18,3639.77,254005
6/15/2022,3764.05,3789.99,3837.56,3722.3,232329
6/14/2022,3763.52,3735.48,3778.18,3705.68,222683
6/13/2022,3838.15,3749.63,3838.15,3734.3,258231
6/10/2022,3974.39,3900.86,3974.39,3900.16,210030
6/9/2022,4101.65,4017.82,4119.1,4017.17,169478
6/8/2022,4147.12,4115.77,4160.14,4107.2,155363
6/7/2022,4096.47,4160.68,4164.86,4080.19,158649
6/6/2022,4134.72,4121.43,4168.78,4109.18,158795
6/3/2022,4137.57,4108.54,4142.67,4098.67,157484
6/2/2022,4095.41,4176.82,4177.51,4074.37,179318
6/1/2022,4149.78,4101.23,4166.54,4073.85,184167
5/31/2022,4151.09,4132.15,4168.34,4104.88,213002
5/27/2022,4077.43,4158.24,4158.49,4077.43,177990
5/26/2022,3984.6,4057.84,4075.14,3984.6,201540
5/25/2022,3929.59,3978.73,3999.33,3925.03,196079
5/24/2022,3942.94,3941.48,3955.68,3875.13,208815
5/23/2022,3919.42,3973.75,3981.88,3909.04,199639
5/20/2022,3927.76,3901.36,3943.42,3810.32,250801
5/19/2022,3899,3900.79,3945.96,3876.58,239596
5/18/2022,4051.98,3923.68,4051.98,3911.91,228389
5/17/2022,4052,4088.85,4090.72,4033.93,207582
5/16/2022,4013.02,4008.01,4046.46,3983.99,188477
5/13/2022,3963.9,4023.89,4038.88,3963.9,216826
5/12/2022,3903.95,3930.08,3964.8,3858.87,272196
5/11/2022,3990.08,3935.18,4049.09,3928.82,236544
5/10/2022,4035.18,4001.05,4068.82,3958.17,249481
5/9/2022,4081.27,3991.24,4081.27,3975.48,265869
5/6/2022,4128.17,4123.34,4157.69,4067.91,236853
5/5/2022,4270.43,4146.87,4270.43,4106.01,248153
5/4/2022,4181.18,4300.17,4307.66,4148.91,250353
5/3/2022,4159.78,4175.48,4200.1,4147.08,213876
5/2/2022,4130.61,4155.38,4169.81,4062.51,236456
4/29/2022,4253.75,4131.93,4269.68,4124.28,218781
4/28/2022,4222.58,4287.5,4308.45,4188.63,238869
4/27/2022,4186.52,4183.96,4240.71,4162.9,224625
4/26/2022,4278.14,4175.2,4278.14,4175.04,220177
4/25/2022,4255.34,4296.12,4299.02,4200.82,242773
4/22/2022,4385.83,4271.78,4385.83,4267.62,210988
4/21/2022,4489.17,4393.66,4512.94,4384.47,222094
4/20/2022,4472.26,4459.45,4488.29,4448.76,198682
4/19/2022,4390.63,4462.21,4471.03,4390.63,184028
4/18/2022,4385.63,4391.69,4410.31,4370.3,170774
4/14/2022,4449.12,4392.59,4460.46,4390.77,198162
4/13/2022,4394.3,4446.59,4453.92,4392.7,180229
4/12/2022,4437.59,4397.45,4471,4381.34,185868
4/11/2022,4462.64,4412.53,4464.35,4408.38,197965
4/8/2022,4494.15,4488.28,4520.41,4474.6,190681
4/7/2022,4474.65,4500.21,4521.16,4450.3,222036
4/6/2022,4494.17,4481.15,4503.94,4450.04,232300
4/5/2022,4572.45,4525.12,4593.45,4514.17,205902
4/4/2022,4547.97,4582.64,4583.5,4539.21,189691
4/1/2022,4540.32,4545.86,4548.7,4507.57,190679
3/31/2022,4599.02,4530.41,4603.07,4530.41,205199
3/30/2022,4624.2,4602.45,4627.77,4581.32,176426
3/29/2022,4602.86,4631.6,4637.3,4589.66,207780
3/28/2022,4541.09,4575.52,4575.65,4517.69,167815
3/25/2022,4522.91,4543.06,4546.03,4501.07,170255
3/24/2022,4469.98,4520.16,4520.58,4465.17,173400
3/23/2022,4493.1,4456.24,4501.07,4455.81,180262
3/22/2022,4469.1,4511.61,4522,4469.1,191232
3/21/2022,4462.4,4461.18,4481.75,4424.3,197564
3/18/2022,4407.34,4463.12,4465.4,4390.57,241965
3/17/2022,4345.11,4411.67,4412.67,4335.65,204225
3/16/2022,4288.14,4357.86,4358.9,4251.99,247985
3/15/2022,4188.82,4262.45,4271.05,4187.9,223641
3/14/2022,4202.75,4173.11,4247.57,4161.72,231345
3/11/2022,4279.5,4204.31,4291.01,4200.49,197712
3/10/2022,4252.55,4259.52,4268.28,4209.8,222528
3/9/2022,4223.1,4277.88,4299.4,4223.1,260600
3/8/2022,4202.66,4170.7,4276.94,4157.87,322136
3/7/2022,4327.01,4201.09,4327.01,4199.85,307556
3/4/2022,4342.12,4328.87,4342.12,4284.98,263636
3/3/2022,4401.31,4363.49,4416.78,4345.56,224348
3/2/2022,4322.56,4386.54,4401.48,4322.56,249537
3/1/2022,4363.14,4306.26,4378.45,4279.54,268156
2/28/2022,4354.17,4373.94,4388.84,4315.12,241611
2/25/2022,4298.38,4384.65,4385.34,4286.83,235216
2/24/2022,4155.77,4288.7,4294.73,4114.65,309886
2/23/2022,4324.93,4225.5,4341.51,4221.51,211187
2/22/2022,4332.74,4304.76,4362.12,4267.11,227343
2/18/2022,4384.57,4348.87,4394.6,4327.22,209720
2/17/2022,4456.06,4380.26,4456.06,4373.81,198004
2/16/2022,4455.75,4475.01,4489.55,4429.68,196840
2/15/2022,4429.28,4471.07,4472.77,4429.28,195596
2/14/2022,4412.61,4401.67,4426.22,4364.84,206500
2/11/2022,4506.27,4418.64,4526.33,4401.41,239102
2/10/2022,4553.24,4504.08,4588.92,4484.31,225436
2/9/2022,4547,4587.18,4590.03,4547,204200
2/8/2022,4480.02,4521.54,4531.32,4465.4,207570
2/7/2022,4505.75,4483.87,4521.86,4471.47,195553
2/4/2022,4482.79,4500.53,4539.66,4451.5,224143
2/3/2022,4535.41,4477.44,4542.88,4470.39,226481
2/2/2022,4566.39,4589.38,4595.31,4544.32,234937
2/1/2022,4519.57,4546.54,4550.49,4483.53,225891
1/31/2022,4431.79,4515.55,4516.89,4414.02,222501
1/28/2022,4336.19,4431.85,4432.72,4292.46,255680
1/27/2022,4380.58,4326.51,4428.74,4309.5,265758
1/26/2022,4408.43,4349.93,4453.23,4304.8,280011
1/25/2022,4366.64,4356.45,4411.01,4287.11,258628
1/24/2022,4356.32,4410.13,4417.35,4222.62,330356
1/21/2022,4471.38,4397.94,4494.52,4395.34,269957
1/20/2022,4547.35,4482.73,4602.11,4477.95,216653
1/19/2022,4588.03,4532.76,4611.55,4530.2,209628
1/18/2022,4632.24,4577.11,4632.24,4568.7,223390
1/14/2022,4637.99,4662.85,4665.13,4614.75,213296
1/13/2022,4733.56,4659.03,4744.13,4650.29,206257
1/12/2022,4728.59,4726.35,4748.83,4706.71,176261
1/11/2022,4669.14,4713.07,4714.13,4638.27,188641
1/10/2022,4655.34,4670.29,4673.02,4582.24,219525
1/7/2022,4697.66,4677.03,4707.95,4662.74,200577
1/6/2022,4693.39,4696.05,4725.01,4671.26,200822
1/5/2022,4787.99,4700.58,4797.7,4699.44,238869
1/4/2022,4804.51,4793.54,4818.62,4774.27,240609
1/3/2022,4778.14,4796.56,4796.64,4758.17,183919
12/31/2021,4775.21,4766.18,4786.83,4765.75,105484
12/30/2021,4794.23,4778.73,4808.93,4775.33,116647
12/29/2021,4788.64,4793.06,4804.06,4778.08,111916
12/28/2021,4795.49,4786.35,4807.02,4780.04,122056
12/27/2021,4733.99,4791.19,4791.49,4733.99,123742
12/23/2021,4703.96,4725.79,4740.74,4703.96,130161
12/22/2021,4650.36,4696.56,4697.67,4645.53,149966
12/21/2021,4594.96,4649.23,4651.14,4583.16,185993
12/20/2021,4587.9,4568.02,4587.9,4531.1,197896
12/17/2021,4652.5,4620.64,4666.7,4600.22,255783
12/16/2021,4719.13,4668.67,4731.99,4651.89,226166
12/15/2021,4636.46,4709.85,4712.6,4611.22,211841
12/14/2021,4642.99,4634.09,4660.47,4606.52,193197
12/13/2021,4710.3,4668.97,4710.3,4667.6,194033
12/10/2021,4687.64,4712.02,4713.57,4670.24,176617
12/9/2021,4691,4667.45,4695.26,4665.98,163368
12/8/2021,4690.86,4701.21,4705.06,4674.52,177436
12/7/2021,4631.97,4686.75,4694.04,4631.97,202365
12/6/2021,4548.37,4591.67,4612.6,4540.51,216343
12/3/2021,4589.49,4538.43,4608.03,4495.12,224123
12/2/2021,4504.73,4577.1,4595.46,4504.73,235591
12/1/2021,4602.82,4513.04,4652.94,4510.27,266728
11/30/2021,4640.25,4567,4646.02,4560,265383
11/29/2021,4628.75,4655.27,4672.95,4625.26,207571
11/26/2021,4664.63,4594.62,4664.63,4585.43,183858
11/24/2021,4675.78,4701.46,4702.87,4659.89,150399
11/23/2021,4678.48,4690.7,4699.39,4652.66,185768
11/22/2021,4712,4682.94,4743.83,4682.17,206508
11/19/2021,4708.44,4697.96,4717.75,4694.22,201486
11/18/2021,4700.72,4704.54,4708.8,4672.78,187544
11/17/2021,4701.5,4688.67,4701.5,4684.41,169716
11/16/2021,4679.42,4700.9,4714.95,4679.42,157442
11/15/2021,4689.3,4682.8,4697.42,4672.86,147524
11/12/2021,4655.24,4682.85,4688.47,4650.77,151895
11/11/2021,4659.39,4649.27,4664.55,4648.31,146429
11/10/2021,4670.26,4646.71,4684.85,4630.86,179710
11/9/2021,4707.25,4685.25,4708.53,4670.87,170854
11/8/2021,4701.48,4701.7,4714.92,4694.39,179873
11/5/2021,4699.26,4697.53,4718.5,4681.32,218940
11/4/2021,4662.93,4680.06,4683,4662.59,210578
11/3/2021,4630.65,4660.57,4663.46,4621.19,177368
11/2/2021,4613.34,4630.65,4635.15,4613.34,179201
11/1/2021,4610.62,4613.67,4620.34,4595.06,167221
10/29/2021,4572.87,4605.38,4608.08,4567.59,177917
10/28/2021,4562.84,4596.42,4597.55,4562.84,187432
10/27/2021,4580.22,4551.68,4584.57,4551.66,192970
10/26/2021,4578.69,4574.79,4598.53,4569.17,169876
10/25/2021,4553.69,4566.48,4572.62,4537.36,152107
10/22/2021,4546.12,4544.9,4559.67,4524,153277
10/21/2021,4532.24,4549.78,4551.44,4526.89,160216
10/20/2021,4524.42,4536.19,4540.87,4524.4,159404
10/19/2021,4497.34,4519.63,4520.4,4496.41,144898
10/18/2021,4463.72,4486.46,4488.75,4447.47,150882
10/15/2021,4447.69,4471.37,4475.82,4447.69,161392
10/14/2021,4386.75,4438.26,4439.73,4386.75,160765
10/13/2021,4358.01,4363.8,4372.87,4329.92,162231
10/12/2021,4368.31,4350.65,4374.89,4342.09,163693
10/11/2021,4385.44,4361.19,4415.88,4360.59,145238
10/8/2021,4406.51,4391.34,4412.02,4386.22,144897
10/7/2021,4383.73,4399.76,4429.97,4383.73,163730
10/6/2021,4319.57,4363.55,4365.57,4290.49,175805
10/5/2021,4309.87,4345.72,4369.23,4309.87,169756
10/4/2021,4348.84,4300.46,4355.51,4278.94,197198
10/1/2021,4317.16,4357.04,4375.19,4288.52,186189
9/30/2021,4370.67,4307.54,4382.55,4306.24,186339
9/29/2021,4362.41,4359.46,4385.57,4355.08,162188
9/28/2021,4419.54,4352.63,4419.54,4346.33,206974
9/27/2021,4442.12,4443.11,4457.3,4436.19,175448
9/24/2021,4438.04,4455.48,4463.12,4430.27,143583
9/23/2021,4406.75,4448.98,4465.4,4406.75,170727
9/22/2021,4367.43,4395.64,4416.75,4367.43,171177
9/21/2021,4374.45,4354.19,4394.87,4347.96,161736
9/20/2021,4402.95,4357.73,4402.95,4305.91,214071
9/17/2021,4469.74,4432.99,4471.52,4427.76,208205
9/16/2021,4477.09,4473.75,4485.87,4443.8,151890
9/15/2021,4447.49,4480.7,4486.87,4438.37,175683
9/14/2021,4479.33,4443.05,4485.68,4435.46,172527
9/13/2021,4474.81,4468.73,4492.99,4445.7,173583
9/10/2021,4506.92,4458.58,4520.47,4457.66,160605
9/9/2021,4513.02,4493.28,4529.9,4492.07,159227
9/8/2021,4518.09,4514.07,4521.79,4493.95,153686
9/7/2021,4535.38,4520.03,4535.38,4513,151471
9/3/2021,4532.42,4535.43,4541.45,4521.3,129180
9/2/2021,4534.48,4536.95,4545.85,4524.66,153953
9/1/2021,4528.8,4524.09,4537.11,4522.02,168202
8/31/2021,4529.75,4522.68,4531.39,4515.8,162125
8/30/2021,4513.76,4528.79,4537.36,4513.76,135331
8/27/2021,4474.1,4509.37,4513.33,4474.1,145570
8/26/2021,4493.75,4470,4495.9,4468.99,144186
8/25/2021,4490.45,4496.19,4501.71,4485.66,147976
8/24/2021,4484.4,4486.23,4492.81,4482.28,148706
8/23/2021,4450.29,4479.53,4489.88,4450.29,155304
8/20/2021,4410.56,4441.67,4444.35,4406.8,152711
8/19/2021,4382.44,4405.8,4418.61,4367.73,194241
8/18/2021,4440.94,4400.27,4454.32,4397.59,164563
8/17/2021,4462.12,4448.08,4462.12,4417.83,165748
8/16/2021,4461.65,4479.71,4480.26,4437.66,146394
8/13/2021,4464.84,4468,4468.37,4460.82,134696
8/12/2021,4446.08,4460.83,4461.77,4435.96,139421
8/11/2021,4442.18,4447.7,4449.44,4436.42,161628
8/10/2021,4435.79,4436.75,4445.21,4430.03,167960
8/9/2021,4437.77,4432.35,4439.39,4424.74,144153
8/6/2021,4429.07,4436.52,4440.82,4429.07,157745
8/5/2021,4408.86,4429.1,4429.76,4408.86,170796
8/4/2021,4415.95,4402.66,4416.17,4400.23,203962
8/3/2021,4392.74,4423.15,4423.79,4373,188277
8/2/2021,4406.86,4387.16,4422.18,4384.81,170986
7/30/2021,4395.12,4395.26,4412.25,4389.65,175248
7/29/2021,4403.59,4419.15,4429.97,4403.59,174795
7/28/2021,4402.95,4400.64,4415.47,4387.01,179419
7/27/2021,4416.38,4401.46,4416.38,4372.51,175349
7/26/2021,4409.58,4422.3,4422.73,4405.45,149197
7/23/2021,4381.2,4411.79,4415.18,4381.2,155671
7/22/2021,4361.27,4367.48,4369.87,4350.06,158166
7/21/2021,4331.13,4358.69,4359.7,4331.13,176783
7/20/2021,4265.11,4323.06,4336.84,4262.05,196742
7/19/2021,4296.4,4258.49,4296.4,4233.13,243370
7/16/2021,4367.43,4327.16,4375.09,4322.53,166207
7/15/2021,4369.02,4360.03,4369.02,4340.7,169750
7/14/2021,4380.11,4374.3,4393.68,4362.36,171951
7/13/2021,4381.07,4369.21,4392.37,4366.92,151326
7/12/2021,4372.41,4384.63,4386.68,4364.03,137337
7/9/2021,4329.38,4369.55,4371.6,4329.38,146940
7/8/2021,4321.07,4320.82,4330.88,4289.37,168999
7/7/2021,4351.01,4358.13,4361.88,4329.79,162228
7/6/2021,4356.46,4343.54,4356.46,4314.37,166105
7/2/2021,4326.6,4352.34,4355.43,4326.6,128481
7/1/2021,4300.73,4319.94,4320.66,4300.73,154746
6/30/2021,4290.65,4297.5,4302.43,4287.96,153701
6/29/2021,4293.21,4291.8,4300.52,4287.04,156614
6/28/2021,4284.9,4290.61,4292.14,4274.67,168996
6/25/2021,4274.45,4280.7,4286.12,4271.16,155148
6/24/2021,4256.97,4266.49,4271.28,4256.97,158046
6/23/2021,4249.27,4241.84,4256.6,4241.43,148815
6/22/2021,4224.61,4246.44,4255.84,4217.27,144081
6/21/2021,4173.4,4224.79,4226.24,4173.4,161945
6/18/2021,4204.78,4166.45,4204.78,4164.4,238460
6/17/2021,4220.37,4221.86,4232.29,4196.05,221016
6/16/2021,4248.87,4223.7,4251.89,4202.45,189094
6/15/2021,4255.28,4246.59,4257.16,4238.35,150861
6/14/2021,4248.31,4255.15,4255.59,4234.07,150243
6/11/2021,4242.9,4247.44,4248.38,4232.25,138482
6/10/2021,4228.56,4239.18,4249.74,4220.34,162048
6/9/2021,4232.99,4219.55,4237.09,4218.74,149236
6/8/2021,4233.81,4227.26,4236.74,4208.41,168934
6/7/2021,4229.34,4226.52,4232.34,4215.66,145375
6/4/2021,4206.05,4229.89,4233.45,4206.05,158767
6/3/2021,4191.43,4192.85,4204.39,4167.93,185029
6/2/2021,4206.82,4208.12,4217.37,4198.27,170772
6/1/2021,4216.52,4202.04,4234.12,4197.59,178745
5/28/2021,4210.77,4204.11,4218.36,4203.57,162179
5/27/2021,4201.94,4200.88,4213.38,4197.78,211999
5/26/2021,4191.59,4195.99,4202.61,4184.11,171735
5/25/2021,4205.94,4188.13,4213.42,4182.52,179729
5/24/2021,4170.16,4197.05,4209.52,4170.16,154318
5/21/2021,4168.61,4155.86,4188.72,4151.72,176686
5/20/2021,4121.97,4159.12,4172.8,4121.97,181452
5/19/2021,4098.45,4115.68,4116.93,4061.41,204708
5/18/2021,4165.94,4127.83,4169.15,4125.99,199381
5/17/2021,4169.92,4163.29,4171.92,4142.69,189886
5/14/2021,4129.58,4173.85,4183.13,4129.58,162824
5/13/2021,4074.99,4112.5,4131.58,4074.99,186831
5/12/2021,4130.55,4063.04,4134.73,4056.88,202841
5/11/2021,4150.34,4152.1,4162.04,4111.53,213770
5/10/2021,4228.29,4188.43,4236.39,4188.13,193620
5/7/2021,4210.34,4232.6,4238.04,4201.64,173527
5/6/2021,4169.14,4201.62,4202.7,4147.33,190523
5/5/2021,4177.06,4167.59,4187.72,4160.94,192294
5/4/2021,4179.04,4164.66,4179.04,4128.59,217269
5/3/2021,4191.98,4192.66,4209.39,4188.03,183850
4/30/2021,4198.1,4181.17,4198.1,4174.85,191735
4/29/2021,4206.14,4211.47,4218.78,4176.81,219950
4/28/2021,4185.14,4183.18,4201.53,4181.78,182083
4/27/2021,4188.25,4186.72,4193.35,4176.22,169755
4/26/2021,4185.03,4187.62,4194.19,4182.36,158196
4/23/2021,4138.78,4180.17,4194.17,4138.78,167809
4/22/2021,4170.46,4134.98,4179.57,4123.69,203654
4/21/2021,4128.42,4173.42,4175.02,4126.35,175159
4/20/2021,4159.18,4134.94,4159.18,4118.38,199238
4/19/2021,4179.8,4163.26,4180.81,4150.47,160488
4/16/2021,4174.14,4185.47,4191.31,4170.75,170897
4/15/2021,4139.76,4170.42,4173.49,4139.76,177541
4/14/2021,4141.58,4124.66,4151.69,4120.87,175462
4/13/2021,4130.1,4141.59,4148,4124.43,167448
4/12/2021,4124.71,4127.99,4131.76,4114.82,155849
4/9/2021,4096.11,4128.8,4129.48,4095.51,156134
4/8/2021,4089.95,4097.17,4098.19,4082.54,163251
4/7/2021,4074.29,4079.95,4083.13,4068.31,164243
4/6/2021,4075.57,4073.94,4086.23,4068.14,173518
4/5/2021,4034.44,4077.91,4083.42,4034.44,183320
4/1/2021,3992.78,4019.87,4020.63,3992.78,187456
3/31/2021,3967.25,3972.89,3994.41,3966.98,184503
3/30/2021,3963.34,3958.55,3968.01,3944.35,177098
3/29/2021,3969.31,3971.09,3981.83,3943.25,195366
3/26/2021,3917.12,3974.54,3978.19,3917.12,229446
3/25/2021,3879.34,3909.52,3919.54,3853.5,204957
3/24/2021,3919.93,3889.14,3942.08,3889.07,205095
3/23/2021,3937.6,3910.52,3949.13,3901.57,208734
3/22/2021,3916.48,3940.59,3955.31,3914.16,180093
3/19/2021,3913.14,3913.1,3930.12,3886.75,244103
3/18/2021,3953.5,3915.46,3969.62,3910.86,229074
3/17/2021,3949.57,3974.12,3983.87,3935.74,207770
3/16/2021,3973.59,3962.71,3981.04,3953.44,200478
3/15/2021,3942.96,3968.94,3970.08,3923.54,201824
3/12/2021,3924.52,3943.34,3944.99,3915.21,191154
3/11/2021,3915.54,3939.34,3960.27,3915.54,220550
3/10/2021,3891.99,3898.81,3917.35,3885.73,230171
3/9/2021,3851.93,3875.44,3903.76,3851.93,232137
3/8/2021,3844.39,3821.35,3881.06,3819.25,260740
3/5/2021,3793.58,3841.94,3851.69,3730.19,292123
3/4/2021,3818.53,3768.47,3843.67,3723.34,306215
3/3/2021,3863.99,3819.72,3874.47,3818.86,232961
3/2/2021,3903.64,3870.29,3906.41,3868.57,191620
3/1/2021,3842.51,3901.82,3914.5,3842.51,203661
2/26/2021,3839.66,3811.15,3861.08,3789.54,243987
2/25/2021,3915.8,3829.34,3925.02,3814.04,258972
2/24/2021,3873.71,3925.43,3928.65,3859.6,241717
2/23/2021,3857.07,3881.37,3895.98,3805.59,260609
2/22/2021,3885.55,3876.5,3902.92,3874.71,232275
2/19/2021,3921.16,3906.71,3930.41,3903.07,191057
2/18/2021,3915.86,3913.97,3921.98,3885.03,173002
2/17/2021,3918.5,3931.33,3933.61,3900.43,183884
2/16/2021,3939.61,3932.59,3950.43,3923.85,188068
