Date,Open,High,Low,Close,Volume
6/24/2024,19648.23,19474.62,19723.2,19472.53,103625
6/21/2024,19722.37,19700.43,19801.97,19643.52,126170
6/20/2024,19962.97,19752.3,19979.93,19685.03,118929
6/18/2024,19904.43,19908.86,19940.5,19837.86,90091
6/17/2024,19681.86,19902.75,19977.84,19623.71,91445
6/14/2024,19557.22,19659.8,19664.59,19534.62,83432
6/13/2024,19609.05,19576.92,19639.45,19473.71,88692
6/12/2024,19358.26,19465.18,19556.9,19347.28,104112
6/11/2024,19031.4,19210.19,19212.63,18966.56,80185
6/10/2024,18945.31,19074.68,19089.84,18940.71,87079
6/7/2024,18992.58,19000.95,19113.88,18958.68,53465
6/6/2024,19053.01,19021.19,19071.79,18978.86,63316
6/5/2024,18791.28,19035.05,19035.87,18768.25,67271
6/4/2024,18598,18654.84,18697.95,18521.85,59071
6/3/2024,18666.72,18600.97,18707.22,18392.57,65933
5/31/2024,18550.8,18536.65,18574.57,18189.78,82135
5/30/2024,18683.25,18538.66,18705.26,18487.76,66235
5/29/2024,18708.07,18736.76,18814.82,18706.63,57703
5/28/2024,18855.15,18869.44,18875.2,18755.95,65670
5/24/2024,18669.36,18808.35,18851.99,18664.79,56635
5/23/2024,18907.14,18623.39,18907.54,18554.89,76491
5/22/2024,18733.55,18705.2,18756.69,18606.16,65267
5/21/2024,18603.99,18713.8,18721.18,18589.91,61092
5/20/2024,18559.22,18674.19,18703.83,18549.84,53494
5/17/2024,18571.82,18546.23,18590.37,18462.25,57390
5/16/2024,18589.98,18557.96,18669.5,18553.3,63847
5/15/2024,18412.81,18596.65,18607.53,18359.32,70452
5/14/2024,18187.51,18322.77,18339.58,18175.3,60758
5/13/2024,18228.41,18198.61,18233.5,18147.57,62598
5/10/2024,18171.15,18161.18,18247.61,18099.73,56452
5/9/2024,18095.8,18113.46,18138.02,18012.62,58795
5/8/2024,17987.71,18085.01,18135.34,17987.71,61438
5/7/2024,18106.33,18091.45,18156.32,18061.61,71650
5/6/2024,17950.98,18093.57,18094.46,17937.28,65935
5/3/2024,17848.66,17890.8,17926.98,17784.78,78267
5/2/2024,17474.92,17541.54,17575.81,17290.64,76338
5/1/2024,17382.78,17318.55,17667.86,17284.37,90652
4/30/2024,17720.35,17440.69,17768.87,17440.69,82835
4/29/2024,17801.14,17782.72,17820,17671.03,83257
4/26/2024,17566.22,17718.3,17772.78,17533.08,86789
4/25/2024,17205.28,17430.5,17474.46,17172.42,86461
4/24/2024,17613.66,17526.8,17653.66,17435.33,77754
4/23/2024,17297.24,17471.47,17513.31,17277.26,63277
4/22/2024,17161.11,17210.89,17305.15,17010.26,65421
4/19/2024,17334.71,17037.65,17362.28,16973.94,82261
4/18/2024,17514.77,17394.31,17590.81,17376.49,64361
4/17/2024,17785.82,17493.62,17788.54,17459.57,65140
4/16/2024,17691.45,17713.66,17817.73,17660.89,64878
4/15/2024,18143.26,17706.83,18152.08,17676.35,75152
4/12/2024,18117.67,18003.49,18166.49,17952.09,72698
4/11/2024,18085.11,18307.98,18337.15,17998.25,73719
4/10/2024,17957.96,18011.66,18040.83,17932.42,68190
4/9/2024,18188.87,18169.91,18210.02,17973.07,69907
4/8/2024,18130.44,18100.19,18178.66,18050.69,62428
4/5/2024,17940.28,18108.46,18202.96,17912.86,72855
4/4/2024,18331.02,17878.78,18362.29,17875.75,79985
4/3/2024,18054.45,18160.19,18238.67,18045.42,66714
4/2/2024,18076.43,18121.78,18135.58,18002.27,66430
4/1/2024,18280.82,18293.2,18391.58,18211.28,65753
3/28/2024,18263.41,18254.69,18308.32,18231.38,63325
3/27/2024,18338.19,18280.84,18344.09,18168.2,66215
3/26/2024,18329.29,18210.54,18378.7,18207.88,67716
3/25/2024,18215.54,18277.06,18337.35,18189.28,67063
3/22/2024,18293.15,18339.44,18386.25,18267.49,62490
3/21/2024,18438.24,18320.38,18464.7,18317.1,79980
3/20/2024,18067.7,18240.11,18249.12,18003.24,74273
3/19/2024,17902.52,18032.21,18039.82,17809.15,65692
3/18/2024,18024.24,17985.01,18124.32,17973.09,73351
3/15/2024,17926.92,17808.25,17930.47,17764.99,1
3/14/2024,18114.69,18014.81,18142.9,17913.63,85154
3/13/2024,18151.76,18068.47,18163.74,18030.4,72660
3/12/2024,18063.02,18219.12,18228.37,17919.33,71041
3/11/2024,17959.68,17951.69,18003.05,17873.33,75453
3/8/2024,18312.79,18018.45,18416.73,17995.38,97666
3/7/2024,18161.73,18297.99,18337.95,18101.43,90948
3/6/2024,18083.51,18017.58,18142.88,17941.65,81142
3/5/2024,18088.71,17897.87,18097.5,17804.5,82635
3/4/2024,18290.1,18226.48,18313.43,18218.25,93826
3/1/2024,18069.29,18302.91,18333.26,18064.44,83830
2/29/2024,17991.67,18043.85,18068.52,17866.26,77081
2/28/2024,17895.03,17874.5,17931.01,17840.36,63954
2/27/2024,17962.58,17971.05,17987.54,17871.06,69528
2/26/2024,17970.21,17933.33,18014.11,17926.66,75451
2/23/2024,18052.59,17937.61,18091.62,17902.78,1
2/22/2024,17857.76,18004.7,18034.8,17808.26,100392
2/21/2024,17412.79,17478.91,17482.13,17319.44,73461
2/20/2024,17591.17,17546.1,17657.08,17399.41,75372
2/16/2024,17853.59,17685.98,17864.16,17663.4,74042
2/15/2024,17815.32,17845.72,17864.59,17722.31,77787
2/14/2024,17728.9,17807.63,17815.18,17619.92,66612
2/13/2024,17519.8,17600.42,17717.67,17478.23,78563
2/12/2024,17942.28,17882.66,18041.45,17859.66,73724
2/9/2024,17820.98,17962.41,17987.9,17798.81,77533
2/8/2024,17757.6,17783.17,17814.12,17728.55,72729
2/7/2024,17674.59,17755.07,17784.17,17637.73,72322
2/6/2024,17664.44,17572.73,17680.62,17475.43,78669
2/5/2024,17634.69,17613.04,17655.77,17469.62,83975
2/2/2024,17415.94,17642.73,17682.29,17378.37,102413
2/1/2024,17216.99,17344.71,17356.76,17175.83,83757
1/31/2024,17269.98,17137.24,17375.32,17128.74,98147
1/30/2024,17556.49,17476.71,17578.46,17443.77,87153
1/29/2024,17438.03,17596.27,17603.95,17414.62,87749
1/26/2024,17432.87,17421.01,17514.76,17395.54,83122
1/25/2024,17589.27,17516.99,17631.34,17430.38,119814
1/24/2024,17562.32,17499.3,17665.26,17481.97,91312
1/23/2024,17346.95,17404.21,17410.86,17286.02,75300
1/22/2024,17403.62,17330.38,17450.3,17309.87,87188
1/19/2024,17060.15,17314.01,17317.21,17041.85,94306
1/18/2024,16894.33,16982.29,16996.98,16818.13,89218
1/17/2024,16705.51,16736.28,16749.11,16561.49,79006
1/16/2024,16775.1,16830.71,16895.33,16726.59,78755
1/12/2024,16855,16832.92,16900.37,16776.92,66673
1/11/2024,16852.19,16820.9,16898.16,16618.86,73246
1/10/2024,16702.55,16793.05,16827.37,16654.74,66984
1/9/2024,16531.96,16678.7,16710.89,16513.74,71583
1/8/2024,16354.22,16649.87,16655.23,16349.39,69676
1/5/2024,16281.74,16305.98,16415.39,16249.19,67512
1/4/2024,16290.78,16282.01,16419.44,16276.43,73049
1/3/2024,16413.26,16368.49,16471.08,16352.14,73437
1/2/2024,16667.3,16543.94,16686.6,16453.15,77857
12/29/2023,16902.45,16825.93,16919.51,16757.89,57336
12/28/2023,16963.52,16898.47,16969.17,16891.32,53655
12/27/2023,16896.14,16906.8,16922.02,16859.55,54157
12/26/2023,16816.78,16878.46,16907.51,16813.57,50718
12/22/2023,16799.02,16777.4,16839.25,16703.57,55474
12/21/2023,16719.61,16757.41,16768.02,16621.52,68725
12/20/2023,16763.64,16554.16,16860.68,16552.06,79991
12/19/2023,16734.25,16811.86,16813.01,16733.38,66303
12/18/2023,16631.11,16729.8,16764.32,16629.29,73632
12/15/2023,16587,16623.45,16669.77,16557.01,105878
12/14/2023,16603.54,16537.83,16660.71,16419.26,118000
12/13/2023,16392.18,16562.37,16581.04,16357.21,87873
12/12/2023,16209.61,16354.25,16354.25,16175.46,76971
12/11/2023,16069.62,16221.74,16232.26,16061.87,82278
12/8/2023,15952.85,16084.69,16100.86,15937.58,71997
12/7/2023,15888.23,16022.49,16042.51,15875.48,79850
12/6/2023,15990.2,15788.05,15990.94,15776.95,73994
12/5/2023,15763.66,15877.71,15931.84,15760.59,72980
12/4/2023,15837.12,15839.67,15852.45,15695.58,73437
12/1/2023,15892.59,15997.58,16013.75,15834.93,76360
11/30/2023,15987.66,15947.87,16013.48,15825.67,73635
11/29/2023,16111.36,15987.6,16166.51,15976.69,74146
11/28/2023,15940.29,16010.43,16031.52,15921.07,73796
11/27/2023,15969.72,15961.98,16045.3,15932.19,62174
11/24/2023,15974.85,15982.01,16007.43,15940.62,33299
11/22/2023,16025.74,16001.39,16119.31,15964.04,67420
11/21/2023,15951.55,15933.62,15968.09,15866.82,70874
11/20/2023,15845.2,16027.06,16056.76,15844.83,70740
11/17/2023,15803.98,15837.99,15876.87,15766.95,76631
11/16/2023,15765.2,15833.17,15842.63,15738.22,89213
11/15/2023,15881.72,15817.18,15904.63,15765.31,84113
11/14/2023,15744.36,15812.47,15850.34,15726.12,83481
11/13/2023,15469.21,15482.79,15524.66,15404.71,65973
11/10/2023,15252.36,15529.12,15535.2,15237.17,76684
11/9/2023,15351.12,15187.9,15382.11,15171.32,79942
11/8/2023,15313.9,15313.24,15343.19,15220.89,82637
11/7/2023,15201.77,15296.02,15335.44,15153.31,73193
11/6/2023,15137.17,15154.93,15180.19,15064.91,68885
11/3/2023,14985.12,15099.49,15149.78,14965.29,84395
11/2/2023,14856.95,14919.55,14930.77,14792.81,89086
11/1/2023,14453.68,14664.91,14677.86,14441.9,87326
10/31/2023,14340.86,14409.78,14420.44,14232.4,70963
10/30/2023,14283.98,14335.51,14388.2,14225.86,76993
10/27/2023,14245.75,14180.42,14321.04,14130.37,88891
10/26/2023,14314.01,14109.57,14372.51,14058.33,93850
10/25/2023,14642.08,14381.64,14643.69,14362.24,88520
10/24/2023,14678.41,14745.86,14774.16,14610.33,71550
10/23/2023,14514.11,14604.85,14746.37,14419.06,76716
10/20/2023,14752.59,14560.88,14781.22,14552.12,79759
10/19/2023,14981.13,14783.13,15023.91,14749.3,84427
10/18/2023,15022.28,14909.26,15103.87,14865.81,74826
10/17/2023,15009.26,15122.01,15187.06,14932.77,75276
10/16/2023,15054.48,15172.73,15209.5,15047.27,65084
10/13/2023,15225.73,14995.12,15232.37,14943.42,70858
10/12/2023,15264.11,15184.1,15333.98,15090.69,81738
10/11/2023,15194.53,15241.12,15248.22,15119.62,68625
10/10/2023,15074.04,15131.52,15241.94,15050.54,71824
10/9/2023,14871.57,15047.16,15070.64,14816.32,63266
10/6/2023,14622.23,14973.24,15021.38,14575.95,85006
10/5/2023,14769.55,14723.22,14784.69,14584.39,84147
10/4/2023,14613.23,14776.25,14803.04,14592.56,71537
10/3/2023,14744.05,14565.62,14819.87,14504.14,72662
10/2/2023,14717.9,14837.57,14892.18,14701.52,69596
9/29/2023,14853.35,14715.24,14901.85,14664.78,74907
9/28/2023,14530.96,14702.77,14787.58,14510.17,78606
9/27/2023,14600.14,14580.16,14657.21,14432.6,80901
9/26/2023,14668.45,14545.83,14678.48,14505.68,76362
9/25/2023,14662.69,14768.9,14771.12,14615.45,60793
9/22/2023,14756.62,14701.1,14855.92,14686.84,71619
9/21/2023,14813.49,14694.24,14849.25,14691.69,81754
9/20/2023,15225.34,14969.92,15245.19,14967.6,66783
9/19/2023,15152.53,15191.23,15219.92,15069.42,65633
9/18/2023,15161.17,15225.37,15268.96,15155.46,63311
9/15/2023,15425.95,15202.4,15435.45,15173.71,93961
